file_name,category
1947323.mp4,01.01 Прочая реклама
1947324.mp4,01.01 Прочая реклама
1947325.mp4,01.01 Прочая реклама
1947330.jpg,01.01 Прочая реклама
1947331.jpg,01.01 Прочая реклама
1947332.jpg,01.01 Прочая реклама
1947335.mp4,28.02 Кредит/Ипотека
1947347.mp4,01.01 Прочая реклама
1947356.mp4,01.01 Прочая реклама
1947367.jpg,21.03 Бар ресторан
1947375.jpg,28.08 Застройщик
1947376.jpg,28.08 Застройщик
1947400.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1947417.mp4,01.01 Прочая реклама
1947418.mp4,01.01 Прочая реклама
1947437.jpg,08.01 Дистанционные продажи
1947438.jpg,08.01 Дистанционные продажи
1947439.jpg,08.01 Дистанционные продажи
1947440.jpg,08.01 Дистанционные продажи
1947441.jpg,08.01 Дистанционные продажи
1947442.jpg,08.01 Дистанционные продажи
1947449.zip,28.10 Построенная недвижимость
1947450.jpg,28.10 Построенная недвижимость
1947451.jpg,28.10 Построенная недвижимость
1947484.zip,28.10 Построенная недвижимость
1947485.jpg,28.10 Построенная недвижимость
1947486.jpg,28.10 Построенная недвижимость
1947497.jpg,09.02 Иные акции
1947498.jpg,09.02 Иные акции
1947499.jpg,09.02 Иные акции
1947500.jpg,09.02 Иные акции
1947501.jpg,09.02 Иные акции
1947502.jpg,09.02 Иные акции
1947503.jpg,09.02 Иные акции
1947505.jpg,01.01 Прочая реклама
1947513.jpg,28.08 Застройщик
1947520.jpg,01.01 Прочая реклама
1947522.mp4,01.01 Прочая реклама
1947563.jpg,01.01 Прочая реклама
1947602.mp4,01.01 Прочая реклама
1947603.mp4,01.01 Прочая реклама
1947604.mp4,01.01 Прочая реклама
1947605.mp4,01.01 Прочая реклама
1947606.mp4,01.01 Прочая реклама
1947607.mp4,01.01 Прочая реклама
1947610.jpg,01.01 Прочая реклама
1947623.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1947624.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1947625.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1947626.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1947627.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1947628.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1947629.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1947630.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1947631.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1947633.jpg,01.01 Прочая реклама
1947645.mp4,01.01 Прочая реклама
1947646.mp4,01.01 Прочая реклама
1947647.mp4,01.01 Прочая реклама
1947676.jpg,01.01 Прочая реклама
1947681.jpg,01.01 Прочая реклама
1947693.png,01.01 Прочая реклама
1947707.zip,28.08 Застройщик
1947724.mp4,01.01 Прочая реклама
1947727.jpg,"01.01 Прочая реклама,28.08 Застройщик"
1947734.zip,09.01 Стимулирующее мероприятие
1947738.jpg,09.01 Стимулирующее мероприятие
1947739.jpg,09.01 Стимулирующее мероприятие
1947746.pdf,01.01 Прочая реклама
1947762.zip,01.01 Прочая реклама
1947763.jpg,01.01 Прочая реклама
1947764.jpg,01.01 Прочая реклама
1947772.jpg,01.01 Прочая реклама
1947774.jpg,01.01 Прочая реклама
1947781.jpg,01.01 Прочая реклама
1947790.jpg,"08.01 Дистанционные продажи,01.01 Прочая реклама"
1947791.jpg,"08.01 Дистанционные продажи,01.01 Прочая реклама"
1947792.jpg,"08.01 Дистанционные продажи,01.01 Прочая реклама"
1947793.jpg,"08.01 Дистанционные продажи,01.01 Прочая реклама"
1947800.zip,28.12 Рассрочка
1947801.jpg,28.12 Рассрочка
1947802.jpg,28.12 Рассрочка
1947810.mp4,"08.01 Дистанционные продажи,01.01 Прочая реклама"
1947812.jpg,01.01 Прочая реклама
1947816.mp4,28.01 Финансовая организация (банк брокер страхование и т.д.)
1947825.jpg,28.10 Построенная недвижимость
1947827.mp4,01.01 Прочая реклама
1947834.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1947835.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1947859.jpg,01.01 Прочая реклама
1947870.jpg,28.08 Застройщик
1947881.jpg,01.01 Прочая реклама
1947882.jpg,01.01 Прочая реклама
1947886.mp4,01.01 Прочая реклама
1947887.mp4,01.01 Прочая реклама
1947893.zip,21.03 Бар ресторан
1947894.jpg,21.03 Бар ресторан
1947895.jpg,21.03 Бар ресторан
1947902.mp4,27.01 Спорт+букмекер
1947903.mp4,27.01 Спорт+букмекер
1947904.mp4,27.01 Спорт+букмекер
1947905.mp4,27.01 Спорт+букмекер
1947906.mp4,27.01 Спорт+букмекер
1947914.zip,01.01 Прочая реклама
1947915.jpg,01.01 Прочая реклама
1947916.jpg,01.01 Прочая реклама
1947920.jpeg,09.02 Иные акции
1947924.zip,21.03 Бар ресторан
1947925.jpg,21.03 Бар ресторан
1947926.jpg,21.03 Бар ресторан
1947935.jpg,01.01 Прочая реклама
1947941.jpg,10.01 Социальная реклама
1947942.jpg,10.01 Социальная реклама
1947947.jpg,01.01 Прочая реклама
1947970.jpg,01.01 Прочая реклама
1947978.mp4,01.01 Прочая реклама
1947979.jpg,01.01 Прочая реклама
1947990.jpg,01.01 Прочая реклама
1948001.jpg,01.01 Прочая реклама
1948002.jpg,01.01 Прочая реклама
1948005.mp4,01.01 Прочая реклама
1948031.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1948032.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1948033.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1948034.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1948043.jpg,01.01 Прочая реклама
1948044.jpg,01.01 Прочая реклама
1948045.jpg,01.01 Прочая реклама
1948051.mp4,01.01 Прочая реклама
1948055.jpg,01.01 Прочая реклама
1948061.jpg,01.01 Прочая реклама
1948085.zip,01.01 Прочая реклама
1948088.jpg,01.01 Прочая реклама
1948089.jpg,01.01 Прочая реклама
1948098.jpg,01.01 Прочая реклама
1948099.jpg,01.01 Прочая реклама
1948112.jpg,24.01 Медицинские услуги
1948124.jpg,01.01 Прочая реклама
1948147.mp4,01.01 Прочая реклама
1948148.mp4,01.01 Прочая реклама
1948154.jpg,01.01 Прочая реклама
1948166.mp4,01.01 Прочая реклама
1948188.mp4,01.01 Прочая реклама
1948189.mp4,01.01 Прочая реклама
1948193.mp4,28.08 Застройщик
1948196.mp4,01.01 Прочая реклама
1948202.mp4,01.01 Прочая реклама
1948203.mp4,01.01 Прочая реклама
1948204.mp4,01.01 Прочая реклама
1948210.jpg,21.03 Бар ресторан
1948214.jpg,"08.01 Дистанционные продажи,01.01 Прочая реклама"
1948223.jpg,01.01 Прочая реклама
1948224.jpg,01.01 Прочая реклама
1948225.jpg,01.01 Прочая реклама
1948230.jpeg,02.03 Объявление о работе
1948265.jpg,05.07 QR-код / адрес сайта
1948281.mp4,01.01 Прочая реклама
1948295.jpg,01.01 Прочая реклама
1948297.jpg,01.01 Прочая реклама
1948305.zip,"09.02 Иные акции,28.08 Застройщик"
1948307.zip,"09.02 Иные акции,28.08 Застройщик"
1948308.zip,"09.02 Иные акции,28.08 Застройщик"
1948310.png,"09.02 Иные акции,28.08 Застройщик"
1948311.png,"09.02 Иные акции,28.08 Застройщик"
1948312.jpg,"09.02 Иные акции,28.08 Застройщик"
1948313.png,"09.02 Иные акции,28.08 Застройщик"
1948321.jpg,28.10 Построенная недвижимость
1948338.mp4,01.01 Прочая реклама
1948360.jpg,28.08 Застройщик
1948361.jpg,28.08 Застройщик
1948364.mp4,01.01 Прочая реклама
1948365.mp4,01.01 Прочая реклама
1948375.jpg,09.02 Иные акции
1948376.jpg,09.02 Иные акции
1948392.jpg,"01.01 Прочая реклама,28.08 Застройщик"
1948393.jpg,"01.01 Прочая реклама,28.08 Застройщик"
1948394.jpg,"01.01 Прочая реклама,28.08 Застройщик"
1948395.jpg,"01.01 Прочая реклама,28.08 Застройщик"
1948396.jpg,"01.01 Прочая реклама,28.08 Застройщик"
1948397.jpg,"01.01 Прочая реклама,28.08 Застройщик"
1948437.jpeg,24.06 МедОрганизация/Аптека
1948451.zip,01.01 Прочая реклама
1948468.jpg,01.01 Прочая реклама
1948469.jpg,01.01 Прочая реклама
1948470.jpg,01.01 Прочая реклама
1948471.jpg,01.01 Прочая реклама
1948472.jpg,01.01 Прочая реклама
1948473.jpg,01.01 Прочая реклама
1948474.jpg,01.01 Прочая реклама
1948475.jpg,01.01 Прочая реклама
1948476.jpg,01.01 Прочая реклама
1948477.jpg,01.01 Прочая реклама
1948478.jpg,01.01 Прочая реклама
1948506.jpg,01.01 Прочая реклама
1948507.jpg,01.01 Прочая реклама
1948508.jpg,01.01 Прочая реклама
1948509.jpg,01.01 Прочая реклама
1948510.jpg,01.01 Прочая реклама
1948511.jpg,01.01 Прочая реклама
1948512.jpg,01.01 Прочая реклама
1948522.jpg,05.05 Физическое лицо
1948523.jpg,05.05 Физическое лицо
1948524.jpg,05.05 Физическое лицо
1948525.jpg,05.05 Физическое лицо
1948526.jpg,05.05 Физическое лицо
1948527.jpg,05.05 Физическое лицо
